 Consensus.lineage	Kingdom	Phylum	Class	Order	Family	Genus	Taxonomy	Kingdom_r	Phylum_r	Class_r	Order_r	Family_r	Genus_r	Taxonomy_r	OTU_r	OTU
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__OpitutaeCL;f__OpitutaeCL;g__OpitutaeCL	Bacteria	Verrucomicrobia	Opitutae	OpitutaeCL	OpitutaeCL	OpitutaeCL	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.689673840999603	-0.654893100261688	-0.654893100261688	-0.654893100261688	-0.692528486251831	-0.57656055688858	otu_583
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__OpitutaeCL;f__OpitutaeCL;g__OpitutaeCL	Bacteria	Verrucomicrobia	Opitutae	OpitutaeCL	OpitutaeCL	OpitutaeCL	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.689673840999603	-0.654893100261688	-0.654893100261688	-0.654893100261688	-0.692528486251831	0	otu_819
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__OpitutaeCL;f__OpitutaeCL;g__OpitutaeCL	Bacteria	Verrucomicrobia	Opitutae	OpitutaeCL	OpitutaeCL	OpitutaeCL	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.689673840999603	-0.654893100261688	-0.654893100261688	-0.654893100261688	-0.692528486251831	-0.624081194400787	otu_535
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__OpitutaeCL;f__OpitutaeCL;g__OpitutaeCL	Bacteria	Verrucomicrobia	Opitutae	OpitutaeCL	OpitutaeCL	OpitutaeCL	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.689673840999603	-0.654893100261688	-0.654893100261688	-0.654893100261688	-0.692528486251831	0	otu_3306
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__OpitutaeCL;f__OpitutaeCL;g__OpitutaeCL	Bacteria	Verrucomicrobia	Opitutae	OpitutaeCL	OpitutaeCL	OpitutaeCL	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.689673840999603	-0.654893100261688	-0.654893100261688	-0.654893100261688	-0.692528486251831	0.387100249528885	otu_1800
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__OpitutaceaeFA	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	OpitutaceaeFA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.689673840999603	-0.599666714668274	-0.599666714668274	-0.523146033287048	-0.692528486251831	0	otu_3960
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__OpitutaceaeFA	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	OpitutaceaeFA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.689673840999603	-0.599666714668274	-0.599666714668274	-0.523146033287048	-0.692528486251831	0.380442678928375	otu_6044
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__OpitutaceaeFA	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	OpitutaceaeFA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.689673840999603	-0.599666714668274	-0.599666714668274	-0.523146033287048	-0.692528486251831	0	otu_5102
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__OpitutaceaeFA	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	OpitutaceaeFA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.689673840999603	-0.599666714668274	-0.599666714668274	-0.523146033287048	-0.692528486251831	-0.482321172952652	otu_687
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__OpitutaceaeFA	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	OpitutaceaeFA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.689673840999603	-0.599666714668274	-0.599666714668274	-0.523146033287048	-0.692528486251831	-0.475043326616287	otu_2781
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__OpitutaceaeFA	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	OpitutaceaeFA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.689673840999603	-0.599666714668274	-0.599666714668274	-0.523146033287048	-0.692528486251831	0.593198537826538	otu_6290
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__OpitutaceaeFA	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	OpitutaceaeFA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.689673840999603	-0.599666714668274	-0.599666714668274	-0.523146033287048	-0.692528486251831	-0.591189861297607	otu_3836
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__OpitutaceaeFA	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	OpitutaceaeFA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.689673840999603	-0.599666714668274	-0.599666714668274	-0.523146033287048	-0.692528486251831	-0.460560142993927	otu_853
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__OpitutaceaeFA	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	OpitutaceaeFA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.689673840999603	-0.599666714668274	-0.599666714668274	-0.523146033287048	-0.692528486251831	-0.309779107570648	otu_3186
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Opitutus	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.689673840999603	-0.599666714668274	-0.599666714668274	0	-0.692528486251831	0.271197587251663	otu_1914
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Opitutus	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.689673840999603	-0.599666714668274	-0.599666714668274	0	-0.692528486251831	0.447860687971115	otu_4040
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Opitutus	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.689673840999603	-0.599666714668274	-0.599666714668274	0	-0.692528486251831	-0.49172830581665	otu_2595
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__PuniceicoccaceaeFA	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	PuniceicoccaceaeFA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.689673840999603	0	0	0	-0.692528486251831	0	otu_1496
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__PuniceicoccaceaeFA	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	PuniceicoccaceaeFA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.689673840999603	0	0	0	-0.692528486251831	0	otu_5136
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__PuniceicoccaceaeFA	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	PuniceicoccaceaeFA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.689673840999603	0	0	0	-0.692528486251831	0	otu_1765
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__PuniceicoccaceaeFA	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	PuniceicoccaceaeFA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.689673840999603	0	0	0	-0.692528486251831	0	otu_2047
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__PuniceicoccaceaeFA	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	PuniceicoccaceaeFA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.689673840999603	0	0	0	-0.692528486251831	0	otu_5014
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__PuniceicoccaceaeFA	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	PuniceicoccaceaeFA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.689673840999603	0	0	0	-0.692528486251831	0	otu_4618
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__PuniceicoccaceaeFA	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	PuniceicoccaceaeFA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.689673840999603	0	0	0	-0.692528486251831	0	otu_2423
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__PuniceicoccaceaeFA	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	PuniceicoccaceaeFA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.689673840999603	0	0	0	-0.692528486251831	0	otu_5026
k__Bacteria;p__Verrucomicrobia;c__R76-B18;o__R76-B18CL;f__R76-B18CL;g__R76-B18CL	Bacteria	Verrucomicrobia	R76-B18	R76-B18CL	R76-B18CL	R76-B18CL	Verrucomicrobia	-0.483766943216324	-0.692528486251831	0	0	0	0	-0.692528486251831	0	otu_851
k__Bacteria;p__Verrucomicrobia;c__R76-B18;o__R76-B18CL;f__R76-B18CL;g__R76-B18CL	Bacteria	Verrucomicrobia	R76-B18	R76-B18CL	R76-B18CL	R76-B18CL	Verrucomicrobia	-0.483766943216324	-0.692528486251831	0	0	0	0	-0.692528486251831	0.267910212278366	otu_2710
k__Bacteria;p__Verrucomicrobia;c__R76-B18;o__R76-B18CL;f__R76-B18CL;g__R76-B18CL	Bacteria	Verrucomicrobia	R76-B18	R76-B18CL	R76-B18CL	R76-B18CL	Verrucomicrobia	-0.483766943216324	-0.692528486251831	0	0	0	0	-0.692528486251831	0	otu_1315
k__Bacteria;p__Verrucomicrobia;c__R76-B18;o__R76-B18CL;f__R76-B18CL;g__R76-B18CL	Bacteria	Verrucomicrobia	R76-B18	R76-B18CL	R76-B18CL	R76-B18CL	Verrucomicrobia	-0.483766943216324	-0.692528486251831	0	0	0	0	-0.692528486251831	0.440159469842911	otu_5359
k__Bacteria;p__Verrucomicrobia;c__R76-B18;o__R76-B18CL;f__R76-B18CL;g__R76-B18CL	Bacteria	Verrucomicrobia	R76-B18	R76-B18CL	R76-B18CL	R76-B18CL	Verrucomicrobia	-0.483766943216324	-0.692528486251831	0	0	0	0	-0.692528486251831	0	otu_6012
k__Bacteria;p__Verrucomicrobia;c__R76-B18;o__R76-B18CL;f__R76-B18CL;g__R76-B18CL	Bacteria	Verrucomicrobia	R76-B18	R76-B18CL	R76-B18CL	R76-B18CL	Verrucomicrobia	-0.483766943216324	-0.692528486251831	0	0	0	0	-0.692528486251831	0	otu_4649
k__Bacteria;p__Verrucomicrobia;c__R76-B18;o__R76-B18CL;f__R76-B18CL;g__R76-B18CL	Bacteria	Verrucomicrobia	R76-B18	R76-B18CL	R76-B18CL	R76-B18CL	Verrucomicrobia	-0.483766943216324	-0.692528486251831	0	0	0	0	-0.692528486251831	0	otu_2916
k__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__Spartobacteriales;f__Spartobacteriaceae;g__Candidatus Xiphinematobacter	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Cand. Xiphinematobacter	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.624618113040924	-0.624618113040924	-0.624618113040924	0	-0.692528486251831	-0.690479695796967	otu_3893
k__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__Spartobacteriales;f__Spartobacteriaceae;g__Chthoniobacter	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.624618113040924	-0.624618113040924	-0.624618113040924	-0.495106369256973	-0.692528486251831	-0.60396271944046	otu_3148
k__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__Spartobacteriales;f__Spartobacteriaceae;g__Chthoniobacter	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.624618113040924	-0.624618113040924	-0.624618113040924	-0.495106369256973	-0.692528486251831	0	otu_5787
k__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__Spartobacteriales;f__Spartobacteriaceae;g__Chthoniobacter	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.624618113040924	-0.624618113040924	-0.624618113040924	-0.495106369256973	-0.692528486251831	-0.44635808467865	otu_5040
k__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__Spartobacteriales;f__Spartobacteriaceae;g__Chthoniobacter	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.624618113040924	-0.624618113040924	-0.624618113040924	-0.495106369256973	-0.692528486251831	-0.415142863988876	otu_3559
k__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__Spartobacteriales;f__Spartobacteriaceae;g__MC18	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	MC18	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.624618113040924	-0.624618113040924	-0.624618113040924	-0.545145750045776	-0.692528486251831	-0.565123796463013	otu_55
k__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__Spartobacteriales;f__Spartobacteriaceae;g__MC18	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	MC18	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.624618113040924	-0.624618113040924	-0.624618113040924	-0.545145750045776	-0.692528486251831	-0.673182010650635	otu_2032
k__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__Spartobacteriales;f__Spartobacteriaceae;g__MC18	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	MC18	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.624618113040924	-0.624618113040924	-0.624618113040924	-0.545145750045776	-0.692528486251831	-0.545549750328064	otu_742
k__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__Spartobacteriales;f__Spartobacteriaceae;g__MC18	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	MC18	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.624618113040924	-0.624618113040924	-0.624618113040924	-0.545145750045776	-0.692528486251831	0	otu_1827
k__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__Spartobacteriales;f__Spartobacteriaceae;g__MC18	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	MC18	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.624618113040924	-0.624618113040924	-0.624618113040924	-0.545145750045776	-0.692528486251831	-0.583002746105194	otu_4681
k__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__Spartobacteriales;f__Spartobacteriaceae;g__MC18	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	MC18	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.624618113040924	-0.624618113040924	-0.624618113040924	-0.545145750045776	-0.692528486251831	-0.631548523902893	otu_1835
k__Bacteria;p__Verrucomicrobia;c__TP21;o__TP21CL;f__TP21CL;g__TP21CL	Bacteria	Verrucomicrobia	TP21	TP21CL	TP21CL	TP21CL	Verrucomicrobia	-0.483766943216324	-0.692528486251831	0.446636348962784	0.446636348962784	0.446636348962784	0.446636348962784	-0.692528486251831	0.446636348962784	otu_3833
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__Verruco-5CL;f__Verruco-5CL;g__Verruco-5CL	Bacteria	Verrucomicrobia	Verruco-5	Verruco-5CL	Verruco-5CL	Verruco-5CL	Verrucomicrobia	-0.483766943216324	-0.692528486251831	0	0	0	0	-0.692528486251831	0	otu_5872
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__Verruco-5CL;f__Verruco-5CL;g__Verruco-5CL	Bacteria	Verrucomicrobia	Verruco-5	Verruco-5CL	Verruco-5CL	Verruco-5CL	Verrucomicrobia	-0.483766943216324	-0.692528486251831	0	0	0	0	-0.692528486251831	0	otu_2921
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__Verruco-5CL;f__Verruco-5CL;g__Verruco-5CL	Bacteria	Verrucomicrobia	Verruco-5	Verruco-5CL	Verruco-5CL	Verruco-5CL	Verrucomicrobia	-0.483766943216324	-0.692528486251831	0	0	0	0	-0.692528486251831	0	otu_4475
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__Verruco-5CL;f__Verruco-5CL;g__Verruco-5CL	Bacteria	Verrucomicrobia	Verruco-5	Verruco-5CL	Verruco-5CL	Verruco-5CL	Verrucomicrobia	-0.483766943216324	-0.692528486251831	0	0	0	0	-0.692528486251831	0	otu_3226
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__Verruco-5CL;f__Verruco-5CL;g__Verruco-5CL	Bacteria	Verrucomicrobia	Verruco-5	Verruco-5CL	Verruco-5CL	Verruco-5CL	Verrucomicrobia	-0.483766943216324	-0.692528486251831	0	0	0	0	-0.692528486251831	0.651958286762238	otu_3579
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__Verruco-5CL;f__Verruco-5CL;g__Verruco-5CL	Bacteria	Verrucomicrobia	Verruco-5	Verruco-5CL	Verruco-5CL	Verruco-5CL	Verrucomicrobia	-0.483766943216324	-0.692528486251831	0	0	0	0	-0.692528486251831	0	otu_6068
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__Verruco-5CL;f__Verruco-5CL;g__Verruco-5CL	Bacteria	Verrucomicrobia	Verruco-5	Verruco-5CL	Verruco-5CL	Verruco-5CL	Verrucomicrobia	-0.483766943216324	-0.692528486251831	0	0	0	0	-0.692528486251831	0	otu_6180
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__Verruco-5CL;f__Verruco-5CL;g__Verruco-5CL	Bacteria	Verrucomicrobia	Verruco-5	Verruco-5CL	Verruco-5CL	Verruco-5CL	Verrucomicrobia	-0.483766943216324	-0.692528486251831	0	0	0	0	-0.692528486251831	0	otu_5663
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__Verruco-5CL;f__Verruco-5CL;g__Verruco-5CL	Bacteria	Verrucomicrobia	Verruco-5	Verruco-5CL	Verruco-5CL	Verruco-5CL	Verrucomicrobia	-0.483766943216324	-0.692528486251831	0	0	0	0	-0.692528486251831	0	otu_2896
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia subdivision 3;g__Verrucomicrobia subdivision 3FA	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobia subdivision 3	Verrucomicrobia subdivision 3FA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.679088354110718	-0.679088354110718	0	0	-0.692528486251831	-0.634727358818054	otu_3507
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia subdivision 3;g__Verrucomicrobia subdivision 3FA	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobia subdivision 3	Verrucomicrobia subdivision 3FA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.679088354110718	-0.679088354110718	0	0	-0.692528486251831	-0.546948909759521	otu_1122
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia subdivision 3;g__Verrucomicrobia subdivision 3FA	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobia subdivision 3	Verrucomicrobia subdivision 3FA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.679088354110718	-0.679088354110718	0	0	-0.692528486251831	0.594372749328613	otu_4562
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia subdivision 3;g__Verrucomicrobia subdivision 3FA	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobia subdivision 3	Verrucomicrobia subdivision 3FA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.679088354110718	-0.679088354110718	0	0	-0.692528486251831	0	otu_5104
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia subdivision 3;g__Verrucomicrobia subdivision 3FA	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobia subdivision 3	Verrucomicrobia subdivision 3FA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.679088354110718	-0.679088354110718	0	0	-0.692528486251831	-0.612483978271484	otu_4392
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia subdivision 3;g__Verrucomicrobia subdivision 3FA	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobia subdivision 3	Verrucomicrobia subdivision 3FA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.679088354110718	-0.679088354110718	0	0	-0.692528486251831	-0.628414034843445	otu_117
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia subdivision 3;g__Verrucomicrobia subdivision 3FA	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobia subdivision 3	Verrucomicrobia subdivision 3FA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.679088354110718	-0.679088354110718	0	0	-0.692528486251831	-0.268756955862045	otu_2155
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia subdivision 3;g__Verrucomicrobia subdivision 3FA	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobia subdivision 3	Verrucomicrobia subdivision 3FA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.679088354110718	-0.679088354110718	0	0	-0.692528486251831	-0.558086574077606	otu_4770
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia subdivision 3;g__Verrucomicrobia subdivision 3FA	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobia subdivision 3	Verrucomicrobia subdivision 3FA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.679088354110718	-0.679088354110718	0	0	-0.692528486251831	0.393682688474655	otu_493
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia subdivision 3;g__Verrucomicrobia subdivision 3FA	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobia subdivision 3	Verrucomicrobia subdivision 3FA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.679088354110718	-0.679088354110718	0	0	-0.692528486251831	0.276557445526123	otu_2219
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia subdivision 3;g__Verrucomicrobia subdivision 3FA	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobia subdivision 3	Verrucomicrobia subdivision 3FA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.679088354110718	-0.679088354110718	0	0	-0.692528486251831	0.336622685194016	otu_2363
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia subdivision 3;g__Verrucomicrobia subdivision 3FA	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobia subdivision 3	Verrucomicrobia subdivision 3FA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.679088354110718	-0.679088354110718	0	0	-0.692528486251831	-0.460961908102036	otu_4311
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia subdivision 3;g__Verrucomicrobia subdivision 3FA	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobia subdivision 3	Verrucomicrobia subdivision 3FA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.679088354110718	-0.679088354110718	0	0	-0.692528486251831	-0.554113686084747	otu_2066
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia subdivision 3;g__Verrucomicrobia subdivision 3FA	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobia subdivision 3	Verrucomicrobia subdivision 3FA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.679088354110718	-0.679088354110718	0	0	-0.692528486251831	-0.500863254070282	otu_4567
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia subdivision 3;g__Verrucomicrobia subdivision 3FA	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobia subdivision 3	Verrucomicrobia subdivision 3FA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.679088354110718	-0.679088354110718	0	0	-0.692528486251831	-0.728667140007019	otu_175
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia subdivision 3;g__Verrucomicrobia subdivision 3FA	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobia subdivision 3	Verrucomicrobia subdivision 3FA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.679088354110718	-0.679088354110718	0	0	-0.692528486251831	-0.301464676856995	otu_4781
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia subdivision 3;g__Verrucomicrobia subdivision 3FA	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobia subdivision 3	Verrucomicrobia subdivision 3FA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.679088354110718	-0.679088354110718	0	0	-0.692528486251831	-0.416420638561249	otu_5296
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia subdivision 3;g__Verrucomicrobia subdivision 3FA	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobia subdivision 3	Verrucomicrobia subdivision 3FA	Verrucomicrobia	-0.483766943216324	-0.692528486251831	-0.679088354110718	-0.679088354110718	0	0	-0.692528486251831	-0.655268430709839	otu_1380
