"Consensus.lineage"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Taxonomy"	"Kingdom_r"	"Phylum_r"	"Class_r"	"Order_r"	"Family_r"	"Genus_r"	"Taxonomy_r"
"1255"	"k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptacidiphilus"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptacidiphilus"	"Actinobacteriota"	-0.402552510829417	0.205049971650879	0.381447793971398	0.404794973998597	0.404794973998597	0.398772467101234	0.205049971650879
"1256"	"k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"	"Actinobacteriota"	-0.402552510829417	0.205049971650879	0.381447793971398	0.404794973998597	0.404794973998597	0.419734182639774	0.205049971650879
"498"	"k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Acrocarpospora"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Streptosporangiales"	"Streptosporangiaceae"	"Acrocarpospora"	"Actinobacteriota"	-0.402552510829417	0.205049971650879	0.381447793971398	0.313332342458363	0.342550169574628	0.164961513257383	0.205049971650879
"924"	"k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Nonomuraea"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Streptosporangiales"	"Streptosporangiaceae"	"Nonomuraea"	"Actinobacteriota"	-0.402552510829417	0.205049971650879	0.381447793971398	0.313332342458363	0.342550169574628	0.346618746938574	0.205049971650879
"32"	"k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Streptosporangiales"	"Thermomonosporaceae"	"ThermomonosporaceaeFA"	"Actinobacteriota"	-0.402552510829417	0.205049971650879	0.381447793971398	0.313332342458363	0.23388182175439	0	0.205049971650879
"511"	"k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinoallomurus"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Streptosporangiales"	"Thermomonosporaceae"	"Actinoallomurus"	"Actinobacteriota"	-0.402552510829417	0.205049971650879	0.381447793971398	0.313332342458363	0.23388182175439	0	0.205049971650879
"552"	"k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinomadura"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Streptosporangiales"	"Thermomonosporaceae"	"Actinomadura"	"Actinobacteriota"	-0.402552510829417	0.205049971650879	0.381447793971398	0.313332342458363	0.23388182175439	0	0.205049971650879
"308"	"k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__CG2-30-50-142;f__;g__"	"Bacteria"	"Actinobacteriota"	"Coriobacteriia"	"CG2-30-50-142"	"CG2-30-50-142OR"	"CG2-30-50-142OR"	"Actinobacteriota"	-0.402552510829417	0.205049971650879	0.531029705143543	0	0	0	0.205049971650879
"541"	"k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__FS118-23B-02;f__;g__"	"Bacteria"	"Actinobacteriota"	"Coriobacteriia"	"FS118-23B-02"	"FS118-23B-02OR"	"FS118-23B-02OR"	"Actinobacteriota"	-0.402552510829417	0.205049971650879	0.531029705143543	0	0	0	0.205049971650879
"952"	"k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__OPB41;f__;g__"	"Bacteria"	"Actinobacteriota"	"Coriobacteriia"	"OPB41"	"OPB41OR"	"OPB41OR"	"Actinobacteriota"	-0.402552510829417	0.205049971650879	0.531029705143543	0.529690807833728	0.529690807833728	0.529690807833728	0.205049971650879
"803"	"k__Bacteria;p__Actinobacteriota;c__MB-A2-108;o__;f__;g__"	"Bacteria"	"Actinobacteriota"	"MB-A2-108"	"MB-A2-108CL"	"MB-A2-108CL"	"MB-A2-108CL"	"Actinobacteriota"	-0.402552510829417	0.205049971650879	0	0	0	0	0.205049971650879
"1091"	"k__Bacteria;p__Actinobacteriota;c__RBG-16-55-12;o__;f__;g__"	"Bacteria"	"Actinobacteriota"	"RBG-16-55-12"	"RBG-16-55-12CL"	"RBG-16-55-12CL"	"RBG-16-55-12CL"	"Actinobacteriota"	-0.402552510829417	0.205049971650879	0	0	0	0	0.205049971650879
"1154"	"k__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteriaceae;g__Rubrobacter"	"Bacteria"	"Actinobacteriota"	"Rubrobacteria"	"Rubrobacterales"	"Rubrobacteriaceae"	"Rubrobacter"	"Actinobacteriota"	-0.402552510829417	0.205049971650879	-0.377828468540329	-0.377828468540329	-0.377828468540329	-0.377828468540329	0.205049971650879
"30"	"k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__;f__;g__"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"ThermoleophiliaCL"	"ThermoleophiliaCL"	"ThermoleophiliaCL"	"Actinobacteriota"	-0.402552510829417	0.205049971650879	0.240277650680481	0.213297224739786	0.213297224739786	0.213297224739786	0.205049971650879
"550"	"k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__;g__"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"GaiellalesOR"	"GaiellalesOR"	"Actinobacteriota"	-0.402552510829417	0.205049971650879	0.240277650680481	0.315853215276087	0.31068365430199	0.31068365430199	0.205049971650879
"549"	"k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Gaiella"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"Gaiellaceae"	"Gaiella"	"Actinobacteriota"	-0.402552510829417	0.205049971650879	0.240277650680481	0.315853215276087	0.353809308861418	0.353809308861418	0.205049971650879
"1223"	"k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__;g__"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"SolirubrobacteralesOR"	"SolirubrobacteralesOR"	"Actinobacteriota"	-0.402552510829417	0.205049971650879	0.240277650680481	0.231155938195466	0.218499688672347	0.218499688672347	0.205049971650879
"148"	"k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14FA"	"Actinobacteriota"	-0.402552510829417	0.205049971650879	0.240277650680481	0.231155938195466	0	0	0.205049971650879
"1222"	"k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"SolirubrobacteraceaeFA"	"Actinobacteriota"	-0.402552510829417	0.205049971650879	0.240277650680481	0.231155938195466	0.460199759557207	0	0.205049971650879
"362"	"k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Conexibacter"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Conexibacter"	"Actinobacteriota"	-0.402552510829417	0.205049971650879	0.240277650680481	0.231155938195466	0.460199759557207	0.254093096740264	0.205049971650879
"670"	"k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__JCM 18997"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"JCM 18997"	"Actinobacteriota"	-0.402552510829417	0.205049971650879	0.240277650680481	0.231155938195466	0.460199759557207	0	0.205049971650879
"981"	"k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Parviterribacter"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Parviterribacter"	"Actinobacteriota"	-0.402552510829417	0.205049971650879	0.240277650680481	0.231155938195466	0.460199759557207	0.381370598568847	0.205049971650879
"1221"	"k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Solirubrobacter"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacter"	"Actinobacteriota"	-0.402552510829417	0.205049971650879	0.240277650680481	0.231155938195466	0.460199759557207	0.327514783054862	0.205049971650879
"102"	"k__Bacteria;p__Actinobacteriota;c__WCHB1-81;o__;f__;g__"	"Bacteria"	"Actinobacteriota"	"WCHB1-81"	"WCHB1-81CL"	"WCHB1-81CL"	"WCHB1-81CL"	"Actinobacteriota"	-0.402552510829417	0.205049971650879	0	0	0	0	0.205049971650879
"137"	"k__Bacteria;p__AncK6;c__;o__;f__;g__"	"Bacteria"	"AncK6"	"AncK6PH"	"AncK6PH"	"AncK6PH"	"AncK6PH"	"AncK6"	-0.402552510829417	-0.599184387107055	-0.599184387107055	-0.599184387107055	-0.599184387107055	-0.599184387107055	-0.599184387107055
"153"	"k__Bacteria;p__Armatimonadota;c__;o__;f__;g__"	"Bacteria"	"Armatimonadota"	"ArmatimonadotaPH"	"ArmatimonadotaPH"	"ArmatimonadotaPH"	"ArmatimonadotaPH"	"Armatimonadota"	-0.402552510829417	0.343911845855687	0.482809154015765	0.482809154015765	0.482809154015765	0.482809154015765	0.343911845855687
"330"	"k__Bacteria;p__Armatimonadota;c__Chthonomonadetes;o__Chthonomonadales;f__;g__"	"Bacteria"	"Armatimonadota"	"Chthonomonadetes"	"Chthonomonadales"	"ChthonomonadalesOR"	"ChthonomonadalesOR"	"Armatimonadota"	-0.402552510829417	0.343911845855687	0.418553472630268	0.418553472630268	0.418553472630268	0.418553472630268	0.343911845855687
"465"	"k__Bacteria;p__Armatimonadota;c__DG-56;o__;f__;g__"	"Bacteria"	"Armatimonadota"	"DG-56"	"DG-56CL"	"DG-56CL"	"DG-56CL"	"Armatimonadota"	-0.402552510829417	0.343911845855687	0	0	0	0	0.343911845855687
"526"	"k__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__;g__"	"Bacteria"	"Armatimonadota"	"Fimbriimonadia"	"Fimbriimonadales"	"FimbriimonadalesOR"	"FimbriimonadalesOR"	"Armatimonadota"	-0.402552510829417	0.343911845855687	0	0	-0.319134652633695	-0.319134652633695	0.343911845855687
"525"	"k__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__"	"Bacteria"	"Armatimonadota"	"Fimbriimonadia"	"Fimbriimonadales"	"Fimbriimonadaceae"	"FimbriimonadaceaeFA"	"Armatimonadota"	-0.402552510829417	0.343911845855687	0	0	0	0	0.343911845855687
"184"	"k__Bacteria;p__Bacteroidota;c__;o__;f__;g__"	"Bacteria"	"Bacteroidota"	"BacteroidotaPH"	"BacteroidotaPH"	"BacteroidotaPH"	"BacteroidotaPH"	"Bacteroidota"	-0.402552510829417	0	-0.293023624095499	-0.293023624095499	-0.293023624095499	-0.293023624095499	0
"183"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__;f__;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"BacteroidiaCL"	"BacteroidiaCL"	"BacteroidiaCL"	"Bacteroidota"	-0.402552510829417	0	0	0	0	0	0
"178"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"BacteroidalesOR"	"BacteroidalesOR"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0.182130530083715	0.182130530083715	0
"179"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0.279395471799282	0.279395471799282	0
"177"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidales UCG-001;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidales UCG-001"	"Bacteroidales UCG-001FA"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0	0	0
"180"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidetes BD2-2;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidetes BD2-2"	"Bacteroidetes BD2-2FA"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0	0	0
"181"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidetes vadinHA17;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidetes vadinHA17"	"Bacteroidetes vadinHA17FA"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0	0	0
"186"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Barnesiellaceae"	"BarnesiellaceaeFA"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0.373410613617301	0.373410613617301	0
"483"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Dysgonomonadaceae"	"DysgonomonadaceaeFA"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0.381880594425043	0.381880594425043	0
"774"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__M2PB4-65 termite group;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"M2PB4-65 termite group"	"M2PB4-65 termite groupFA"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0	0	0
"788"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Marinifilum"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Marinifilaceae"	"Marinifilum"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	-0.289395440175612	-0.289395440175612	0
"791"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Marinilabiliaceae"	"MarinilabiliaceaeFA"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0	-0.35392826571125	0
"224"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__[Cytophaga] xylanolytica group"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Marinilabiliaceae"	"[Cytophaga] xylanolytica group"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0	0	0
"781"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__Mangroviflexus"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Marinilabiliaceae"	"Mangroviflexus"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0	0.328042495888693	0
"790"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__Marinilabilia"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Marinilabiliaceae"	"Marinilabilia"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0	0	0
"867"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__ML635J-40 aquatic group;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"ML635J-40 aquatic group"	"ML635J-40 aquatic groupFA"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0	0	0
"971"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Paludibacteraceae"	"PaludibacteraceaeFA"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0.42068963393364	0.475427501834148	0
"970"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Paludibacteraceae"	"Paludibacter"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0.42068963393364	0.20569031384253	0
"1056"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prolixibacteraceae"	"ProlixibacteraceaeFA"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0	0	0
"225"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__BSV13"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prolixibacteraceae"	"BSV13"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0	0.53420737163215	0
"474"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Draconibacterium"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prolixibacteraceae"	"Draconibacterium"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0	-0.221734302589065	0
"780"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Mangrovibacterium"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prolixibacteraceae"	"Mangrovibacterium"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0	0	0
"814"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Meniscus"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prolixibacteraceae"	"Meniscus"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0	0.422570164559713	0
"1055"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Prolixibacter"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prolixibacteraceae"	"Prolixibacter"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0	-0.168763070458408	0
"1143"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Roseimarinus"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prolixibacteraceae"	"Roseimarinus"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0	0.226169874489728	0
"1286"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Sunxiuqinia"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prolixibacteraceae"	"Sunxiuqinia"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0	0	0
"100"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__WCHB1-32"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prolixibacteraceae"	"WCHB1-32"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0	0	0
"1126"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Anaerocella"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Anaerocella"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0.185508145319912	0	0
"470"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__DMER64"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"DMER64"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0.185508145319912	0.171469971541295	0
"1133"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae RC9 gut group"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Rikenellaceae RC9 gut group"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0.185508145319912	0	0
"1176"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__SB-5;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"SB-5"	"SB-5FA"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0	0	0
"291"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Candidatus Vestibaculum"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Cand. Vestibaculum"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0.311746672960066	0	0
"777"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Macellibacteroides"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Macellibacteroides"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0.311746672960066	0.333466422041687	0
"215"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Williamwhitmaniaceae;g__Blvii28 wastewater-sludge group"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Williamwhitmaniaceae"	"Blvii28 wastewater-sludge group"	"Bacteroidota"	-0.402552510829417	0	0	0.281244364965293	0.370974529192543	0	0
"182"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidetes VC2.1 Bac22;f__;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidetes VC2.1 Bac22"	"Bacteroidetes VC2.1 Bac22OR"	"Bacteroidetes VC2.1 Bac22OR"	"Bacteroidota"	-0.402552510829417	0	0	0	0	0	0
"313"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"ChitinophagalesOR"	"ChitinophagalesOR"	"Bacteroidota"	-0.402552510829417	0	0	-0.331950354955526	-0.408161199749171	-0.408161199749171	0
"635"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__37-13;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"37-13"	"37-13FA"	"Bacteroidota"	-0.402552510829417	0	0	-0.331950354955526	0	0	0
"311"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"ChitinophagaceaeFA"	"Bacteroidota"	-0.402552510829417	0	0	-0.331950354955526	0	0	0
"161"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Aurantisolimonas"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Aurantisolimonas"	"Bacteroidota"	-0.402552510829417	0	0	-0.331950354955526	0	-0.333033621588041	0
"310"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Chitinophaga"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Chitinophaga"	"Bacteroidota"	-0.402552510829417	0	0	-0.331950354955526	0	0	0
"466"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Dinghuibacter"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Dinghuibacter"	"Bacteroidota"	-0.402552510829417	0	0	-0.331950354955526	0	0	0
"486"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Edaphobaculum"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Edaphobaculum"	"Bacteroidota"	-0.402552510829417	0	0	-0.331950354955526	0	0	0
"519"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Ferruginibacter"	"Bacteroidota"	-0.402552510829417	0	0	-0.331950354955526	0	0	0
"529"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flaviaesturariibacter"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Flaviaesturariibacter"	"Bacteroidota"	-0.402552510829417	0	0	-0.331950354955526	0	0.19684827650446	0
"530"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavihumibacter"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Flavihumibacter"	"Bacteroidota"	-0.402552510829417	0	0	-0.331950354955526	0	-0.231274895045298	0
"720"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Lacibacter"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Lacibacter"	"Bacteroidota"	-0.402552510829417	0	0	-0.331950354955526	0	0	0
"904"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Niastella"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Niastella"	"Bacteroidota"	-0.402552510829417	0	0	-0.331950354955526	0	-0.345594958730975	0
"1078"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Puia"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Puia"	"Bacteroidota"	-0.402552510829417	0	0	-0.331950354955526	0	0	0
"1191"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Sediminibacterium"	"Bacteroidota"	-0.402552510829417	0	0	-0.331950354955526	0	0	0
