"Consensus.lineage"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Taxonomy"	"OTU"	"Kingdom_r"	"Phylum_r"	"Class_r"	"Order_r"	"Family_r"	"Genus_r"	"Taxonomy_r"	"OTU_r"
"5269"	"k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus Nitrososphaera"	"Archaea"	"Crenarchaeota"	"Thaumarchaeota"	"Nitrososphaerales"	"Nitrososphaeraceae"	"Cand. Nitrososphaera"	"Crenarchaeota"	"otu_5869"	0.426250233914101	0.19754430062582	0	0.191072662690344	0.191072662690344	0	0.19754430062582	0.424494028753923
"29"	"k__Archaea;p__Euryarchaeota"	"Archaea"	"Euryarchaeota"	"EuryarchaeotaPH"	"EuryarchaeotaPH"	"EuryarchaeotaPH"	"EuryarchaeotaPH"	"Euryarchaeota"	"otu_1022"	0.426250233914101	0.540153948625364	-0.332112799780579	-0.332112799780579	-0.332112799780579	-0.332112799780579	0.540153948625364	-0.305470879125396
"31"	"k__Archaea;p__Euryarchaeota"	"Archaea"	"Euryarchaeota"	"EuryarchaeotaPH"	"EuryarchaeotaPH"	"EuryarchaeotaPH"	"EuryarchaeotaPH"	"Euryarchaeota"	"otu_1024"	0.426250233914101	0.540153948625364	-0.332112799780579	-0.332112799780579	-0.332112799780579	-0.332112799780579	0.540153948625364	-0.289536240260837
"5401"	"k__Archaea;p__Euryarchaeota"	"Archaea"	"Euryarchaeota"	"EuryarchaeotaPH"	"EuryarchaeotaPH"	"EuryarchaeotaPH"	"EuryarchaeotaPH"	"Euryarchaeota"	"otu_5994"	0.426250233914101	0.540153948625364	-0.332112799780579	-0.332112799780579	-0.332112799780579	-0.332112799780579	0.540153948625364	-0.214422180380129
"5617"	"k__Archaea;p__Euryarchaeota"	"Archaea"	"Euryarchaeota"	"EuryarchaeotaPH"	"EuryarchaeotaPH"	"EuryarchaeotaPH"	"EuryarchaeotaPH"	"Euryarchaeota"	"otu_6199"	0.426250233914101	0.540153948625364	-0.332112799780579	-0.332112799780579	-0.332112799780579	-0.332112799780579	0.540153948625364	0
"444"	"k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Haladaptatus"	"Archaea"	"Euryarchaeota"	"Halobacteria"	"Halobacteriales"	"Halobacteriaceae"	"Haladaptatus"	"Euryarchaeota"	"otu_140"	0.426250233914101	0.540153948625364	0.464957295212367	0.464957295212367	0.464957295212367	0.489561901776407	0.540153948625364	0.486135472537717
"727"	"k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Haladaptatus"	"Archaea"	"Euryarchaeota"	"Halobacteria"	"Halobacteriales"	"Halobacteriaceae"	"Haladaptatus"	"Euryarchaeota"	"otu_166"	0.426250233914101	0.540153948625364	0.464957295212367	0.464957295212367	0.464957295212367	0.489561901776407	0.540153948625364	0.516602027144715
"3422"	"k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__HalobacteriaceaeFA"	"Archaea"	"Euryarchaeota"	"Halobacteria"	"Halobacteriales"	"Halobacteriaceae"	"HalobacteriaceaeFA"	"Euryarchaeota"	"otu_4149"	0.426250233914101	0.540153948625364	0.464957295212367	0.464957295212367	0.464957295212367	0.491459251809733	0.540153948625364	0.521003938707139
"4269"	"k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__HalobacteriaceaeFA"	"Archaea"	"Euryarchaeota"	"Halobacteria"	"Halobacteriales"	"Halobacteriaceae"	"HalobacteriaceaeFA"	"Euryarchaeota"	"otu_4939"	0.426250233914101	0.540153948625364	0.464957295212367	0.464957295212367	0.464957295212367	0.491459251809733	0.540153948625364	0.428795045271233
"5530"	"k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Natronobacterium"	"Archaea"	"Euryarchaeota"	"Halobacteria"	"Halobacteriales"	"Halobacteriaceae"	"Natronobacterium"	"Euryarchaeota"	"otu_6118"	0.426250233914101	0.540153948625364	0.464957295212367	0.464957295212367	0.464957295212367	-0.246515104612823	0.540153948625364	-0.246515104612823
"3717"	"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales"	"Archaea"	"Euryarchaeota"	"Methanobacteria"	"Methanobacteriales"	"MethanobacterialesOR"	"MethanobacterialesOR"	"Euryarchaeota"	"otu_4420"	0.426250233914101	0.540153948625364	0.295772642668308	0.295772642668308	0	0	0.540153948625364	0
